name,address,phone,url,category
"Akutmottagning gynekologi Malmö","Jan Waldenströms gata 47, Malmö","077-111 18 88","https://www.1177.se/hitta-vard/kontaktkort/Akutmottagning-gynekologi-Malmo/","specialist"
"Gynekologimottagning kvinnohälsa Malmö","Jan Waldenströms gata 47, Malmö","077-111 18 88","https://www.1177.se/hitta-vard/kontaktkort/Gynekologimottagning-kvinnohalsa-Malmo/","specialist"
"Ultraljudsmottagning fostermedicin och gynekologi Malmö","Jan Waldenströms gata 47, Malmö","077-111 18 88","https://www.1177.se/hitta-vard/kontaktkort/Ultraljudsmottagning-fostermedicin-och-gynekologi-Malmo/","specialist"
"Gynekologiavdelning Malmö","Jan Waldenströms gata 47, Malmö","077-111 18 88","https://www.1177.se/hitta-vard/kontaktkort/Gynekologiavdelning-Malmo/","specialist"
"Gynekologimottagning 1 Malmö","Jan Waldenströms gata 47, Malmö","077-111 18 88","https://www.1177.se/hitta-vard/kontaktkort/Gynekologimottagning-1-Malmo/","specialist"
"Logopedimottagning 2 Malmö","Jan Waldenströms gata 18, Malmö","040-625 74 00","https://www.1177.se/hitta-vard/kontaktkort/Logopedimottagning-2-Malmo/","specialist"
"Onkologimottagning Malmö","Jan Waldenströms gata 18, Malmö","040-33 60 75","https://www.1177.se/hitta-vard/kontaktkort/Onkologimottagning-Malmo/","specialist"
"Käkortopedimottagning Malmö","Jan Waldenströms gata 18, Malmö","046-17 11 00","https://www.1177.se/hitta-vard/kontaktkort/Kakortopedimottagning-Malmo/","specialist"
"Onkologimottagning lymfödem Malmö","Jan Waldenströms gata 18, Malmö","046-17 75 18","https://www.1177.se/hitta-vard/kontaktkort/Onkologimottagning-lymfodem-Malmo/","specialist"
"Cancerrehabiliteringsmottagning Malmö","Jan Waldenströms gata 18, Malmö","046-17 75 18","https://www.1177.se/hitta-vard/kontaktkort/Cancerrehabiliteringsmottagning-Malmo/","specialist"
"Öron- näs- och halsmottagning akut Malmö","Jan Waldenströms gata 18, Malmö","040-33 10 12","https://www.1177.se/hitta-vard/kontaktkort/Oron-nas-och-halsmottagning-akut-Malmo/","specialist"
"Plastikkirurgimottagning Malmö","Jan Waldenströms gata 18, Malmö","040-33 25 20","https://www.1177.se/hitta-vard/kontaktkort/Plastikkirurgimottagning-Malmo/","specialist"
"Onkologimottagning medicinsk behandling Malmö","Jan Waldenströms gata 18, Malmö","040-33 60 75","https://www.1177.se/hitta-vard/kontaktkort/Onkologimottagning-medicinsk-behandling-Malmo/","specialist"
"Hudmottagning yrkes- och miljödermatologi Malmö","Jan Waldenströms gata 18, Malmö","040-33 65 16","https://www.1177.se/hitta-vard/kontaktkort/Hudmottagning-yrkes-och-miljodermatologi-Malmo/","specialist"
"Onkologimottagning bröst Malmö","Jan Waldenströms gata 18, Malmö","040-33 60 75","https://www.1177.se/hitta-vard/kontaktkort/Onkologimottagning-brost-Malmo/","specialist"
"Hudmottagning 1 Malmö","Jan Waldenströms gata 18, Malmö","040-33 17 50","https://www.1177.se/hitta-vard/kontaktkort/Hudmottagning-1-Malmo/","specialist"
"Onkologiavdelning 1 Malmö","Jan Waldenströms gata 18, Malmö","040-33 26 31","https://www.1177.se/hitta-vard/kontaktkort/Onkologiavdelning-1-Malmo/","specialist"
"Sund Psykologi i Malmö AB Upplandsgatan","Upplandsgatan 16, Malmö","040-643 26 22","https://www.1177.se/hitta-vard/kontaktkort/Sund-Psykologi-i-Malmo-AB-Upplandsgatan/","specialist"
"Njurmottagning Malmö","Jan Waldenströms gata 83A, Malmö","040-33 11 86","https://www.1177.se/hitta-vard/kontaktkort/Njurmottagning-Malmo/","specialist"
"Njurmottagning rehabilitering Malmö","Tora Kjellgrens gata 27","040-33 11 86","https://www.1177.se/hitta-vard/kontaktkort/Njurmottagning-rehabilitering-Malmo/","specialist"
"Psykologmottagningen Barn- och föräldrahälsa Malmö","Ystadvägen 22A, Malmö","040-33 30 08","https://www.1177.se/hitta-vard/kontaktkort/Psykologmottagningen-Barn-och-foraldrahalsa-Malmo/","specialist"
"Psykologmottagningen Barn- och föräldrahälsa Trelleborg","Ystadvägen 22A, Malmö","040-33 30 08","https://www.1177.se/hitta-vard/kontaktkort/Psykologmottagningen-Barn-och-foraldrahalsa-Trelleborg/","specialist"
"Habiliteringsmottagning barn och unga 2 Malmö","Cronquists gata 4C, Malmö","040-673 08 00","https://www.1177.se/hitta-vard/kontaktkort/Habiliteringsmottagning-barn-och-unga-2-Malmo/","specialist"
"Habiliteringsmottagning barn och unga 3 Malmö","Cronquists gata 4C, Malmö","040-673 08 00","https://www.1177.se/hitta-vard/kontaktkort/Habiliteringsmottagning-barn-och-unga-3-Malmo/","specialist"
"Barn- och ungdomspsykiatrimottagning 2 Malmö","Cronquists gata 4D, Malmö","040-33 16 70","https://www.1177.se/hitta-vard/kontaktkort/Barn-och-ungdomspsykiatrimottagning-2-Malmo/","specialist"
"Barn- och ungdomspsykiatrimottagning 1 Malmö","Cronquists gata 4D, Malmö","040-33 16 70","https://www.1177.se/hitta-vard/kontaktkort/Barn-och-ungdomspsykiatrimottagning-1-Malmo/","specialist"
"Barn- och ungdomspsykiatriavdelning 2 Malmö","Cronquists gata 4F, Malmö","040-33 17 12","https://www.1177.se/hitta-vard/kontaktkort/Barn-och-ungdomspsykiatriavdelning-2-Malmo/","specialist"
"Akutmottagning Barn- och ungdomspsykiatri Malmö","Cronquists gata 4G, Malmö","040-33 17 11","https://www.1177.se/hitta-vard/kontaktkort/Akutmottagning-Barn-och-ungdomspsykiatri-Malmo/","specialist"
"Vuxenpsykiatrimottagning Fosievägen Malmö","Fosievägen 15, Malmö","040-33 26 15","https://www.1177.se/hitta-vard/kontaktkort/Vuxenpsykiatrimottagning-Fosievagen-Malmo/","specialist"
"Barn- och ungdomspsykiatriavdelning 1 Malmö","Cronquists gata 4H, Malmö","040-33 71 39","https://www.1177.se/hitta-vard/kontaktkort/Barn-och-ungdomspsykiatriavdelning-1-Malmo/","specialist"
"Akutavdelning Barn- och ungdomspsykiatri Malmö","Cronquists gata 4H, Malmö","040-33 28 33","https://www.1177.se/hitta-vard/kontaktkort/Akutavdelning-Barn-och-ungdomspsykiatri-Malmo/","specialist"
"Habiliteringsmottagning barn och unga 1 Malmö","Per Albin Hanssons väg 41, Malmö","040-673 08 00","https://www.1177.se/hitta-vard/kontaktkort/Habiliteringsmottagning-barn-och-unga-1-Malmo/","specialist"
"Barn- och ungdomspsykiatrimottagning ätstörning Malmö","Per Albin Hanssons väg 41, Malmö","040-33 16 70","https://www.1177.se/hitta-vard/kontaktkort/Barn-och-ungdomspsykiatrimottagning-atstorning-Malmo/","specialist"
"Barn- och ungdomspsykiatrimottagning neuropsykiatri Malmö","Per Albin Hanssons väg 41, Malmö","040-33 16 70","https://www.1177.se/hitta-vard/kontaktkort/Barn-och-ungdomspsykiatrimottagning-neuropsykiatri-Malmo/","specialist"
"Barn- och ungdomspsykiatrimottagning mellanvård Malmö","Per Albin Hanssons väg 41, Malmö","040-33 16 70","https://www.1177.se/hitta-vard/kontaktkort/Barn-och-ungdomspsykiatrimottagning-mellanvard-Malmo/","specialist"
"Habiliteringsmottagning vuxna Malmö","Cronquists gata 13, Malmö","040-683 07 00","https://www.1177.se/hitta-vard/kontaktkort/Habiliteringsmottagning-vuxna-Malmo/","specialist"
"Sjukgymnast David Aston, Limhamn","Geijersgatan 8, Limhamn","040-30 03 14","https://www.1177.se/hitta-vard/kontaktkort/Sjukgymnast-David-Aston-Limhamn/","specialist"
"Rehabkliniken Laurin Alissa Söderberg","Geijersgatan 8, Limhamn","040-30 03 14","https://www.1177.se/hitta-vard/kontaktkort/Rehabkliniken-Laurin-Alissa-Soderberg/","specialist"
"Psykiatriservice Lögdberg Bengt, Limhamn","Amicitiagatan 37, Limhamn","070-974 36 72","https://www.1177.se/hitta-vard/kontaktkort/Psykiatriservice-Logdberg-Bengt-Limhamn/","specialist"
"Kirurgicentrum Skåne Sköldkörtel, Malmö","Betonggatan 12, Limhamn","010-140 10 20","https://www.1177.se/hitta-vard/kontaktkort/Kirurgicentrum-Skane-Skoldkortel-Malmo/","specialist"
"Kirurgicentrum Skåne, Malmö","Betonggatan 12, Limhamn","010-140 10 20","https://www.1177.se/hitta-vard/kontaktkort/Kirurgicentrum-Skane-Malmo/","specialist"
"Rehab Kroksbäck","Lorensborgsgatan 26, Malmö","040-623 40 40","https://www.1177.se/hitta-vard/kontaktkort/Rehab-Kroksback/","specialist"
"Psykiatrimottagning INM Limhamn, Malmö","Getgatan 48C, Limhamn","040-24 35 00","https://www.1177.se/hitta-vard/kontaktkort/Psykiatrimottagning-INM-Limhamn-Malmo/","specialist"
"Aktiv Rehab Albin Fridh, Limhamn","Idrottsgatan 47A, Limhamn","040-15 12 70","https://www.1177.se/hitta-vard/kontaktkort/Aktiv-Rehab-Albin-Fridh-Limhamn/","specialist"
"Aktiv Rehab Ebba Granberg, Limhamn","Idrottsgatan 47A, Limhamn","040-15 12 70","https://www.1177.se/hitta-vard/kontaktkort/Aktiv-Rehab-Ebba-Granberg-Limhamn/","specialist"
"Aktiv rehab Hans Gillsin, Limhamn","Idrottsgatan 47A, Limhamn","040-15 12 70","https://www.1177.se/hitta-vard/kontaktkort/Aktiv-rehab-Hans-Gillsin-Limhamn/","specialist"
"Barn- och ungdomspsykiatrimottagning FACT Malmö","Velandergatan 122, Malmö","040-33 17 07","https://www.1177.se/hitta-vard/kontaktkort/Barn-och-ungdomspsykiatrimottagning-FACT-Malmo/","specialist"
"Vuxenpsykiatriavdelning 25 psykos Malmö","Påskliljegatan 19, Malmö","040-33 64 60","https://www.1177.se/hitta-vard/kontaktkort/Vuxenpsykiatriavdelning-25-psykos-Malmo/","specialist"
"Vuxenpsykiatrimottagning psykos Påskliljegatan Malmö","Påskliljegatan 19, Malmö","040-33 84 99","https://www.1177.se/hitta-vard/kontaktkort/Vuxenpsykiatrimottagning-psykos-Paskliljegatan-Malmo/","specialist"
"Ögonmottagning grå starr X-Vision Ögonklinik Malmö","Hyllie stationstorg 2, Malmö","010-300 10 08","https://www.1177.se/hitta-vard/kontaktkort/Ogonmottagning-gra-starr-X-Vision-Ogonklinik-Malmo/","specialist"
"Diagnostiskt Centrum Hud Hyllie, Malmö","Emblas gränd 2, Malmö","040-608 80 00","https://www.1177.se/hitta-vard/kontaktkort/Diagnostiskt-Centrum-Hud-Hyllie-Malmo/","specialist"
"Rexis Ögoncentrum ögon, Ystad","Hyllegatan 33, Ystad","0411-55 55 99","https://www.1177.se/hitta-vard/kontaktkort/Rexis-Ogoncentrum-Ogon-Ystad/","specialist"
"Rexis Ögoncentrum grå starr, Ystad","Hyllegatan 33, Ystad","0411-55 55 99","https://www.1177.se/hitta-vard/kontaktkort/Rexis-Ogoncentrum-Gra-starr-Ystad/","specialist"
"Fysioterapimottagning Fysiocatrin Catrin Haernfelt Ystad","Dragongatan 52A, Ystad","070-374 80 72","https://www.1177.se/hitta-vard/kontaktkort/Fysioterapimottagning-Fysiocatrin-Catrin-Haernfelt-Ystad/","specialist"
"Laro Psykiatri Ystad","Aulingatan 22B, Ystad","0411-24 58 00","https://www.1177.se/hitta-vard/kontaktkort/Laro-Psykiatri-Ystad/","specialist"
"Vuxenpsykiatrimottagning Ystad","Aulingatan 22C, Ystad","0411-89 74 50","https://www.1177.se/hitta-vard/kontaktkort/Vuxenpsykiatrimottagning-Ystad/","specialist"
"S-Fysioterapi Lars Seifert, Ystad","Sixten Sparres gata 2, Ystad","079-333 90 66","https://www.1177.se/hitta-vard/kontaktkort/S-Fysioterapi-Lars-Seifert-Ystad/","specialist"
"SL Fysiorehab Ystad, Ystad","Industrigatan 13, Ystad","076-301 15 25","https://www.1177.se/hitta-vard/kontaktkort/SL-Fysiorehab-Ystad-Ystad/","specialist"
"Habiliteringsmottagning vuxna Ystad","Nils Ahlins gata 21A, Ystad","0411-89 73 20","https://www.1177.se/hitta-vard/kontaktkort/Habiliteringsmottagning-vuxna-Ystad/","specialist"
"Logopedimottagning Ystad","Thorssons väg 17, Ystad","0411-99 54 89","https://www.1177.se/hitta-vard/kontaktkort/Logopedimottagning-Ystad/","specialist"
"Rehabiliteringsmottagning Ystad","Thorssons väg 17, Ystad","0411-99 52 90","https://www.1177.se/hitta-vard/kontaktkort/Rehabiliteringsmottagning-Ystad/","specialist"
"Fysioterapimottagning 1 Ystad","Thorssons väg 17, Ystad","0411-99 52 90","https://www.1177.se/hitta-vard/kontaktkort/Fysioterapimottagning-1-Ystad/","specialist"
"Neurologimottagning Ystad","Thorssons väg 17, Ystad","0411-99 52 92","https://www.1177.se/hitta-vard/kontaktkort/Neurologimottagning-Ystad/","specialist"
"Habiliteringsmottagning barn och unga Ystad","Thorssons väg 23B, Ystad","0411-89 72 00","https://www.1177.se/hitta-vard/kontaktkort/Habiliteringsmottagning-barn-och-unga-Ystad/","specialist"
"Psykologmottagningen Barn- och föräldrahälsa Ystad","Thorssons väg 23B, Ystad","040-33 30 08","https://www.1177.se/hitta-vard/kontaktkort/Psykologmottagningen-Barn-och-foraldrahalsa-Ystad/","specialist"
"Palliativvårdsavdelning Ystad","Lasarettsgatan 7A, Ystad","0411-99 50 74","https://www.1177.se/hitta-vard/kontaktkort/Palliativvardsavdelning-Ystad/","specialist"
"Palliativ mottagning Ystad","Lasarettsgatan 7A, Ystad","0411-99 54 33","https://www.1177.se/hitta-vard/kontaktkort/Palliativ-mottagning-Ystad/","specialist"
"Öron- näs- och halsmottagning Ystad","Lasarettsgatan 7A, Ystad","0411-99 54 80","https://www.1177.se/hitta-vard/kontaktkort/Oron-nas-och-halsmottagning-Ystad/","specialist"
"Gynekologimottagning Ystad","Lasarettsgatan 7A, Ystad","0411-99 52 50","https://www.1177.se/hitta-vard/kontaktkort/Gynekologimottagning-Ystad/","specialist"
"Lungmottagning Ystad","Lasarettsgatan 7A, Ystad","0411-99 53 32","https://www.1177.se/hitta-vard/kontaktkort/Lungmottagning-Ystad/","specialist"
"Thamas Sjukgymnastik, Svedala","Bosarpsvägen 15-0, Svedala","076-880 02 41","https://www.1177.se/hitta-vard/kontaktkort/Thamas-Sjukgymnastik-Svedala/","specialist"
"Urologimottagning Ystad","Kristianstadsvägen 3A, Ystad","0411-89 70 17","https://www.1177.se/hitta-vard/kontaktkort/Urologimottagning-Ystad/","specialist"
"Ortopediavdelning Ystad","Kristianstadsvägen 3A, Ystad","0411-99 52 83","https://www.1177.se/hitta-vard/kontaktkort/Ortopediavdelning-Ystad/","specialist"
"Neurologiavdelning Ystad","Kristianstadsvägen 3A, Ystad","0411-99 52 67","https://www.1177.se/hitta-vard/kontaktkort/Neurologiavdelning-Ystad/","specialist"
"Fysioterapimottagning 2 Ystad","Kristianstadsvägen 3A, Ystad","0411-99 52 90","https://www.1177.se/hitta-vard/kontaktkort/Fysioterapimottagning-2-Ystad/","specialist"
"Neurologiavdelning Ystad","Kristianstadsvägen 3A, Ystad","0411-99 52 67","https://www.1177.se/hitta-vard/kontaktkort/Neurologiavdelning-Ystad/","specialist"
"Kirurgiavdelning planerade operationer Ystad","Kristianstadsvägen 3A, Ystad","0411-99 52 35","https://www.1177.se/hitta-vard/kontaktkort/Kirurgiavdelning-planerade-operationer-Ystad/","specialist"
"Kirurgi- och urologiavdelning Ystad","Kristianstadsvägen 3A, Ystad","0411-99 52 30","https://www.1177.se/hitta-vard/kontaktkort/Kirurgi-och-urologiavdelning-Ystad/","specialist"
"Kirurgimottagning Ystad","Kristianstadsvägen 3A, Ystad","0411-89 70 17","https://www.1177.se/hitta-vard/kontaktkort/Kirurgimottagning-Ystad/","specialist"
"Ortopedimottagning Ystad","Kristianstadsvägen 3A, Ystad","0411-99 52 53","https://www.1177.se/hitta-vard/kontaktkort/Ortopedimottagning-Ystad/","specialist"
"Njurmottagning Ystad","Kristianstadsvägen 3A, Ystad","0411-99 53 32","https://www.1177.se/hitta-vard/kontaktkort/Njurmottagning-Ystad/","specialist"
"Barn- och ungdomspsykiatrimottagning Ystad","Kristianstadsvägen 1A, Ystad","0411-99 54 06","https://www.1177.se/hitta-vard/kontaktkort/Barn-och-ungdomspsykiatrimottagning-Ystad/","specialist"
"Barn- och ungdomspsykiatrimottagning mellanvård Ystad, Ystad","Kristianstadsvägen 1A, Ystad","0411-99 54 06","https://www.1177.se/hitta-vard/kontaktkort/Barn-och-ungdomspsykiatrimottagning-mellanvard-Ystad-Ystad/","specialist"
"Barn- och ungdomspsykiatrimottagning Första linjen Ystad","Stora Östergatan 13, Ystad","077-117 14 85","https://www.1177.se/hitta-vard/kontaktkort/Barn-och-ungdomspsykiatrimottagning-Forsta-linjen-Ystad/","specialist"
"Ystad Hudläkarmottagning, Ystad","Stortorget 2A, Ystad","0411-107 90","https://www.1177.se/hitta-vard/kontaktkort/Ystad-Hudlakarmottagning-Ystad/","specialist"
"Liza Ekstrands Psykologmottagning AB, Ystad","Österleden 3B, Ystad","073-803 68 31","https://www.1177.se/hitta-vard/kontaktkort/Liza-Ekstrands-Psykologmottagning-AB-Ystad/","specialist"
"Malmö Käkkirurgiska Klinik Oris Dental","Kapellgatan 10, Malmö","040-655 91 30","https://www.1177.se/hitta-vard/kontaktkort/Malmo-Kakkirurgiska-Klinik-Oris-Dental/","specialist"
"Rättspsykiatriavdelning 2 Trelleborg","Mellanköpingevägen 6, Trelleborg","0410-75 05 02","https://www.1177.se/hitta-vard/kontaktkort/Rattspsykiatriavdelning-2-Trelleborg/","specialist"
"Rättspsykiatriavdelning 1 Trelleborg","Mellanköpingevägen 6, Trelleborg","0410-75 05 01","https://www.1177.se/hitta-vard/kontaktkort/Rattspsykiatriavdelning-1-Trelleborg/","specialist"
"Rättspsykiatriavdelning 4 Trelleborg","Mellanköpingevägen 6, Trelleborg","0410-75 05 04","https://www.1177.se/hitta-vard/kontaktkort/Rattspsykiatriavdelning-4-Trelleborg/","specialist"
"Rättspsykiatriavdelning 3 Trelleborg","Mellanköpingevägen 6, Trelleborg","0410-75 05 03","https://www.1177.se/hitta-vard/kontaktkort/Rattspsykiatriavdelning-3-Trelleborg/","specialist"
"Ögonmottagning vårdval Trelleborg","Frans Malmrosgatan 6, Trelleborg","0410-551 98","https://www.1177.se/hitta-vard/kontaktkort/Ogonmottagning-vardval-Trelleborg/","specialist"
"Palliativ mottagning Trelleborg","Frans Malmrosgatan 20, Trelleborg","0410-551 52","https://www.1177.se/hitta-vard/kontaktkort/Palliativ-mottagning-Trelleborg/","specialist"
"Palliativvårdsavdelning Trelleborg","Frans Malmrosgatan 20, Trelleborg","0410-550 10","https://www.1177.se/hitta-vard/kontaktkort/Palliativvardsavdelning-Trelleborg/","specialist"
"Fysioterapimottagning 1 Trelleborg","Frans Malmrosgatan 22, Trelleborg","0410-554 70","https://www.1177.se/hitta-vard/kontaktkort/Fysioterapimottagning-1-Trelleborg/","specialist"
"Rehabiliteringsmottagning Trelleborg","Frans Malmrosgatan 22, Trelleborg","0410-553 32","https://www.1177.se/hitta-vard/kontaktkort/Rehabiliteringsmottagning-Trelleborg/","specialist"
"Logopedimottagning vårdval Trelleborg","Hedvägen 40, Trelleborg","0410-551 98","https://www.1177.se/hitta-vard/kontaktkort/Logopedimottagning-vardval-Trelleborg/","specialist"
"Logopedimottagning Trelleborg","Hedvägen 40, Trelleborg","0410-551 98","https://www.1177.se/hitta-vard/kontaktkort/Logopedimottagning-Trelleborg/","specialist"
"Vuxenpsykiatrimottagning Trelleborg","Hedvägen 42, Trelleborg","0410-557 01","https://www.1177.se/hitta-vard/kontaktkort/Vuxenpsykiatrimottagning-Trelleborg/","specialist"
"Vuxenpsykiatrimottagning dagvård Trelleborg","Hedvägen 42, Trelleborg","0410-559 14","https://www.1177.se/hitta-vard/kontaktkort/Vuxenpsykiatrimottagning-dagvard-Trelleborg/","specialist"
"Fysioterapimottagning 2 Trelleborg","Hedvägen 46, Trelleborg","0410-554 70","https://www.1177.se/hitta-vard/kontaktkort/Fysioterapimottagning-2-Trelleborg/","specialist"
"Medicinavdelning neurologi Trelleborg","Hedvägen 46, Trelleborg","0410-550 22","https://www.1177.se/hitta-vard/kontaktkort/Medicinavdelning-neurologi-Trelleborg/","specialist"
"Ortopedimottagning Trelleborg","Hedvägen 46, Trelleborg","0410-550 90","https://www.1177.se/hitta-vard/kontaktkort/Ortopedimottagning-Trelleborg/","specialist"
"Urologimottagning Trelleborg","Hedvägen 46, Trelleborg","0410-551 98","https://www.1177.se/hitta-vard/kontaktkort/Urologimottagning-Trelleborg/","specialist"
"Kirurgimottagning Trelleborg","Hedvägen 46, Trelleborg","0410-551 98","https://www.1177.se/hitta-vard/kontaktkort/Kirurgimottagning-Trelleborg/","specialist"
"Öron- näs- och halsmottagning Trelleborg","Hedvägen 46, Trelleborg","0410-551 98","https://www.1177.se/hitta-vard/kontaktkort/Oron-nas-och-halsmottagning-Trelleborg/","specialist"
"Gynekologimottagning Trelleborg","Hedvägen 46, Trelleborg","0410-552 31","https://www.1177.se/hitta-vard/kontaktkort/Gynekologimottagning-Trelleborg/","specialist"
"Neurologimottagning Trelleborg","Hedvägen 46, Trelleborg","0410-550 16","https://www.1177.se/hitta-vard/kontaktkort/Neurologimottagning-Trelleborg/","specialist"
"Lungmottagning Trelleborg","Hedvägen 46, Trelleborg","0410-552 38","https://www.1177.se/hitta-vard/kontaktkort/Lungmottagning-Trelleborg/","specialist"
"Endokrinologimottagning Trelleborg","Hedvägen 46, Trelleborg","0410-553 51","https://www.1177.se/hitta-vard/kontaktkort/Endokrinologimottagning-Trelleborg/","specialist"
"Reumatologimottagning Trelleborg","Hedvägen 46, Trelleborg","0410-554 96","https://www.1177.se/hitta-vard/kontaktkort/Reumatologimottagning-Trelleborg/","specialist"
